Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Size and Fit (product.metafields.custom.size_and_fit),Color (product.metafields.shopify.color-pattern),Size (product.metafields.shopify.size),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Price / United States,Compare At Price / United States,Included / European Union,Price / European Union,Compare At Price / European Union,Included / United Kingdom,Price / United Kingdom,Compare At Price / United Kingdom,Status
mc-st-barth-camicia-brigitte-floreale,,,,,,,,,Multicolor,,,S,,,,,640BRIGITTEPE25,230.016690827,shopify,deny,manual,169.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0641/5804/0249/files/c1t8rr5Irqyk6mOm2000000233772-2_1.jpg?v=1758553910,2,"Multicolor floral long-sleeve shirt, side view",,,,,,,,,,,,lb,,,,,,,,,,,,
mc-st-barth-camicia-brigitte-floreale,,,,,,,,,Multicolor,,,M,,,,,640BRIGITTEPE25,239.995722967,shopify,deny,manual,169.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0641/5804/0249/files/fUjiXxTZie9Qvein2000000233772-3.jpg?v=1758553910,3,Close-up of sleeve and floral print on cotton shirt,,,,,,,,,,,,lb,,,,,,,,,,,,
mc-st-barth-camicia-brigitte-floreale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0641/5804/0249/files/wwSW6lT6xFeRifTj2000000233772-4_1.jpg?v=1758553910,4,Back view of multicolor floral long-sleeve shirt,,,,,,,,,,,,,,,,,,,,,,,,
the-attico-jeans-ampi,Wide-Leg Cotton Jeans,"<p>These wide-leg jeans bring a modern edge to everyday dressing, crafted in pure cotton for a crisp, structured feel. Finished with distinctive slanted side pockets, they offer a refined take on a relaxed silhouette.</p>
<ul>
<li>100% cotton</li>
<li>Wide-leg cut</li>
<li>Slanted side pockets</li>
</ul>
<p>603CP0198DDC98AA026PE25</p>",The attico,Apparel & Accessories > Clothing > Pants > Jeans,Denim,"Abbigliamento, Apparel & Accessories > Clothing, Convictional, delisted, DONNA, JEANS, monostate-il-sellaio, THE ATTICO",false,Color,Pink,,Size,26,,Stagione,PE25,,603CP0198DDC98AA026PE25,600.011987036,shopify,deny,manual,790.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0641/5804/0249/files/27645171_57423019_1000.jpg?v=1758553910,1,"",false,The Attico Wide-Leg Cotton Jeans - Pink,The Attico wide-leg cotton jeans in pink with slanted side pockets. A statement denim silhouette for elevated everyday wear.,,pink,,,,,,https://cdn.shopify.com/s/files/1/0641/5804/0249/files/27645171_57423019_1000.jpg?v=1758553910,lb,,,true,,,true,,,true,,,active
the-attico-jeans-ampi,,,,,,,,,Pink,,,27,,,PE25,,603CP0198DDC98AA026PE25,600.011987036,shopify,deny,manual,790.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0641/5804/0249/files/27645171_57422867_1000.jpg?v=1758553910,2,"",,,,,,,,,,,,lb,,,,,,,,,,,,
the-attico-jeans-ampi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0641/5804/0249/files/27645171_57422875_1000.jpg?v=1758553910,3,"",,,,,,,,,,,,,,,,,,,,,,,,
the-attico-jeans-ampi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0641/5804/0249/files/27645171_57422876_1000.jpg?v=1758553910,4,"",,,,,,,,,,,,,,,,,,,,,,,,
the-attico-jeans-ampi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0641/5804/0249/files/27645171_57422868_1000.jpg?v=1758553910,5,"",,,,,,,,,,,,,,,,,,,,,,,,
marni-borsa-portafoglio-tropicalia-nero,Tropicalia Leather Wallet Bag,"<p>Crafted from smooth calf leather, this compact wallet bag balances sculptural structure with effortless sophistication, finished with a top handle and a gleaming gold-tone chain. Inside, neatly arranged card slots and a coin pocket keep daily essentials secure in a refined, minimal silhouette.</p><ul>
<li>100% calf leather</li>
<li>Gold-tone hardware</li>
<li>Top handle</li>
<li>Chain shoulder strap</li>
<li>Card slots</li>
<li>Coin pocket</li>
<li>Approx. 12 x 14 x 2 cm</li>
</ul><br>SKU: 506PFMO0078U0LV58PE25",Marni,"Apparel & Accessories > Handbags, Wallets & Cases > Wallets & Money Clips > Wallets",Wallets,"Apparel & Accessories > Handbags, BORSE, Convictional, delisted, DONNA, MARNI, monostate-il-sellaio, Wallets & Cases > Handbags",false,Color,Black,,Size,One size,,Stagione,PE25,,506PFMO0078U0LV58PE25,250.020114344,shopify,deny,manual,450.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0641/5804/0249/files/20419093_50612851_1000.webp?v=1758553910,1,Black leather wallet bag with gold chain and card slots,false,Marni Tropicalia Leather Wallet Bag - Black,"Compact Marni Tropicalia wallet bag in smooth calf leather with top handle, gold-tone chain strap, card slots and coin pocket.",,black,,,,,,https://cdn.shopify.com/s/files/1/0641/5804/0249/files/20419093_50612858_1000.webp?v=1758553910,lb,,,true,,,true,,,true,,,active
marni-borsa-portafoglio-tropicalia-nero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0641/5804/0249/files/20419093_50612852_1000.webp?v=1758553910,2,Black leather mini wallet bag with top handle and chain,,,,,,,,,,,,,,,,,,,,,,,,
marni-borsa-portafoglio-tropicalia-nero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0641/5804/0249/files/20419093_50612854_1000.webp?v=1758553910,3,Interior view of wallet bag with card slots and coin pocket,,,,,,,,,,,,,,,,,,,,,,,,
marni-borsa-portafoglio-tropicalia-nero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0641/5804/0249/files/20419093_50612855_1000.webp?v=1758553910,4,Back view of black wallet bag with gold chain,,,,,,,,,,,,,,,,,,,,,,,,
marni-borsa-portafoglio-tropicalia-nero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0641/5804/0249/files/20419093_50612856_1000.webp?v=1758553910,5,Model carrying black mini wallet bag with chain,,,,,,,,,,,,,,,,,,,,,,,,
marni-borsa-portafoglio-tropicalia-nero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0641/5804/0249/files/20419093_50612858_1000.webp?v=1758553910,6,"",,,,,,,,,,,,,,,,,,,,,,,,
laurence-bras-camicia-magritte-grey,Magritte Cotton Ruffle Blouse,"<p>Crafted from airy pure cotton, this light grey blouse is defined by a romantic ruffle plastron that adds refined texture to a clean, straight silhouette. Gathered cuffs and a softly structured yoke create gentle volume, making it an effortless choice from day to evening.</p>
<ul>
<li>100% cotton</li>
<li>Light grey</li>
<li>Straight silhouette</li>
<li>Ruffle plastron front</li>
<li>Gathered cuffs and yoke</li>
<li>Button closure</li>
</ul>
<br>
<p>SKU: 634SH079UMAGRITAI25</p>",Laurence bras,Apparel & Accessories > Clothing > Clothing Tops > Blouses,Shirts,"Abbigliamento, Apparel & Accessories > Clothing, CAMICIA, Convictional, DONNA, LAURENCE BRAS, monostate-il-sellaio, Nuovi Arrivi",false,Color,Light Grey,,Size,36,,,,,634SH079UMAGRITAI25,199.988875933,shopify,deny,manual,310.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0641/5804/0249/files/norefjabogris-2-1_750x900_2x_c0458647-ba87-42ee-9d07-6f95af4d1275.webp?v=1758553910,1,"Light grey ruffle-front cotton shirt, front view",false,Laurence Bras Magritte Cotton Ruffle Blouse,"Laurence Bras Magritte blouse in 100% cotton with ruffle plastron front, gathered cuffs and yoke, and button closure in light grey.",,gray,,,,,,,lb,,,true,,,true,,,true,,,active
laurence-bras-camicia-magritte-grey,,,,,,,,,Light Grey,,,38,,,,,634SH079UMAGRITAI25,199.988875933,shopify,deny,manual,310.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0641/5804/0249/files/norefjabogris-2-1_750x900_2x_4507a3ab-301c-46a2-b831-331282f6a1b7.webp?v=1758553910,2,"Model wearing light grey ruffle shirt with wide-leg trousers, front view",,,,,,,,,,,,lb,,,,,,,,,,,,
laurence-bras-camicia-magritte-grey,,,,,,,,,Light Grey,,,40,,,,,634SH079UMAGRITAI25,199.988875933,shopify,deny,manual,310.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0641/5804/0249/files/690-LOOK69-3024_750x900_2x_b3770a02-6222-4428-b03d-e85b0cb58f64.webp?v=1758553911,3,"Model wearing light grey ruffle shirt, side view",,,,,,,,,,,,lb,,,,,,,,,,,,
laurence-bras-camicia-magritte-grey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0641/5804/0249/files/690-LOOK69-3026_750x900_2x_81775cac-5058-431c-9c65-499cbc0da546.webp?v=1758553911,4,Back view of light grey shirt with gathered yoke,,,,,,,,,,,,,,,,,,,,,,,,
laurence-bras-camicia-magritte-grey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0641/5804/0249/files/690-LOOK69-3034_750x900_2x_bfdb62e9-a54f-4ac3-b639-08a0fb002820.webp?v=1758553911,5,"",,,,,,,,,,,,,,,,,,,,,,,,
staud-borsa-mini-moon-tan,Mini Moon Leather Shoulder Bag,"<p>The Mini Moon bag elevates everyday style with its sleek crescent silhouette, crafted in smooth tan leather with subtle contrast stitching and gold-tone hardware. Carry it by the rounded top handle or wear it crossbody with the detachable, adjustable strap, while an interior zip pocket keeps essentials neatly organized.</p><ul>
<li>100% leather</li>
<li>Detachable, adjustable strap</li>
<li>Rounded top handle</li>
<li>Interior zip pocket</li>
<li>Gold-tone hardware</li>
<li>Approx. 26 x 23 x 7.5 cm</li>
</ul><br><p>705079244TANAI25</p>",Staud,"Apparel & Accessories > Handbags, Wallets & Cases > Handbags > Half-Moon Bags",Crossbody,"Apparel & Accessories > Handbags, BORSE, Convictional, delisted, DONNA, monostate-il-sellaio, Nuovi Arrivi, STAUD, Wallets & Cases > Handbags",false,Color,Tan,,Size,One size,,,,,705079244TANAI25,680.978225081,shopify,deny,manual,295.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0641/5804/0249/files/15614324_28802322_2048.webp?v=1758553910,1,Tan crescent mini shoulder bag with top handle and strap,false,Mini Moon Leather Shoulder Bag in Tan - Staud,"Staud Mini Moon shoulder bag in smooth tan leather with top handle and detachable adjustable strap, plus interior zip pocket.",,tan,,,,,,,lb,,,true,,,true,,,true,,,active
staud-borsa-mini-moon-tan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0641/5804/0249/files/15614324_28801264_2048.webp?v=1758553910,2,Model holding tan crescent mini shoulder bag crossbody,,,,,,,,,,,,,,,,,,,,,,,,
staud-borsa-mini-moon-tan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0641/5804/0249/files/15614324_28801265_1000.webp?v=1758553910,3,Close-up of tan bag handle with contrast stitching,,,,,,,,,,,,,,,,,,,,,,,,
staud-borsa-mini-moon-tan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0641/5804/0249/files/15614324_28802326_2048.webp?v=1758553910,4,Interior view of tan mini crescent bag with zip pocket,,,,,,,,,,,,,,,,,,,,,,,,
etro-libra-phone-bag-paisley,Libra Paisley Leather Phone Bag,"<p>Crafted in supple leather, this slim phone bag showcases an elegant paisley print and a braided shoulder strap for effortless, hands-free wear. An embossed front motif and discreet snap-top closure keep the look polished while securing your essentials.</p><ul>
<li>100% leather</li>
<li>Paisley print</li>
<li>Braided shoulder strap</li>
<li>Embossed front motif</li>
<li>Snap-top opening</li>
<li>Brown tone</li>
</ul><br><p>SKU: 704WP2B0004AA060AI25</p>",Etro,"Apparel & Accessories > Handbags, Wallets & Cases > Handbags > Cross Body Bags",Crossbody,"ACCESSORI, Convictional, DONNA, Electronics > Communications > Telephony > Mobile Phone Accessories > Mobile Phone Cases, ETRO, monostate-il-sellaio, Nuovi Arrivi, piccola pelletteria",false,Color,Brown,,Size,One size,,Stagione,AI25,,704WP2B0004AA060AI25,250.020114344,shopify,deny,manual,550.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0641/5804/0249/files/A9B42BD6-A8A8-47A6-892E-3908CF9C537F.jpg?v=1758553910,1,"",false,Etro Libra Paisley Leather Phone Bag - Brown Crossbody,"Etro Libra phone bag in full leather with signature paisley print, braided shoulder strap and snap-top opening in a brown tone.",,brown,,,,,,https://cdn.shopify.com/s/files/1/0641/5804/0249/files/A9B42BD6-A8A8-47A6-892E-3908CF9C537F.jpg?v=1758553910,lb,,,true,,,true,,,true,,,active
etro-libra-phone-bag-paisley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0641/5804/0249/files/B3677E27-0437-44B8-9F92-C4F57583C486.jpg?v=1758553910,2,"Brown paisley leather phone bag with braided strap, full view",,,,,,,,,,,,,,,,,,,,,,,,
etro-borsa-shopping-libra-brown,Shopping Libra Suede Shoulder Bag,"<p>The Shopping Libra tote elevates everyday carry with rich brown suede and braided leather shoulder straps. An embossed Pegasus motif and smooth leather trim add refined texture, while the spacious interior keeps essentials organized in style.</p><ul>
<li>100% calf suede</li>
<li>Braided leather shoulder straps</li>
<li>Embossed logo detail</li>
<li>Open top with internal pouch</li>
<li>Made in Italy</li>
<li>Professional leather clean</li>
</ul><br><p>SKU: 704WP1D0038AP343AI25</p>",Etro,"Apparel & Accessories > Handbags, Wallets & Cases > Handbags > Shopper Bags",Totes,"Apparel & Accessories > Handbags, BORSE, Convictional, delisted, DONNA, ETRO, monostate-il-sellaio, Nuovi Arrivi, Wallets & Cases > Handbags",false,Color,Brown,,Size,One size,,,,,704WP1D0038AP343AI25,454.000603133,shopify,deny,manual,1350.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0641/5804/0249/files/30538900_59531715_1000.webp?v=1758553910,1,"Brown suede shoulder tote with braided straps, front view",false,Etro Shopping Libra Suede Shoulder Bag - Brown Tote,"Etro Shopping Libra tote in brown calf suede with braided leather shoulder straps, embossed Pegasus detail, and an open top with internal pouch.",,brown,,,,,,,lb,,,true,,,true,,,true,,,active
etro-borsa-shopping-libra-brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0641/5804/0249/files/30538900_59531756_1000.webp?v=1758553910,2,"Brown suede tote with braided straps, angled view",,,,,,,,,,,,,,,,,,,,,,,,
etro-borsa-shopping-libra-brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0641/5804/0249/files/30538900_59531759_1000.webp?v=1758553910,3,Close-up of detachable leather pouch detail,,,,,,,,,,,,,,,,,,,,,,,,
etro-borsa-shopping-libra-brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0641/5804/0249/files/30538900_59531764_1000.webp?v=1758553910,4,"Brown suede tote with embossed logo, front view",,,,,,,,,,,,,,,,,,,,,,,,
etro-borsa-shopping-libra-brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0641/5804/0249/files/30538900_59531774_2048.webp?v=1758553910,5,Interior view of brown suede tote with leather lining,,,,,,,,,,,,,,,,,,,,,,,,
etro-borsa-shopping-libra-brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0641/5804/0249/files/30538900_59531783_1000.webp?v=1758553910,6,Model carrying brown suede tote on shoulder,,,,,,,,,,,,,,,,,,,,,,,,
taieur-giacca-dina-jacquard-verde,Dina Jacquard Wool-Cotton-Linen Jacket,"<p>A refined jacquard jacket with a rounded neckline and artful embroidery, finished with button closures. The textured weave and vibrant sleeve detailing bring character to this timeless piece.</p><ul>
<li>Wool-cotton-linen blend</li>
<li>40% wool, 40% cotton, 20% linen</li>
<li>Round collar</li>
<li>Button front closure</li>
<li>Embroidered sleeves and trims</li>
<li>Front welt pockets</li>
</ul><br><p>SKU: 729DINAJACQUARDAI25</p>",Taieur,Apparel & Accessories > Clothing > Outerwear > Coats & Jackets > Sport Jackets,Outerwear,"Abbigliamento, Apparel & Accessories > Clothing, Convictional, DONNA, GIACCA, monostate-il-sellaio, Nuovi Arrivi, TAIEUR",false,Color,Paradise birds,,Size,38,,,,,729DINAJACQUARDAI25,1814.006606104,shopify,deny,manual,995.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0641/5804/0249/files/83A858CC-CB36-4FF5-99F5-3D506E8D1F3F_09edbbbe-b064-4397-a789-3f3c8777327d.jpg?v=1758553910,1,"Green jacquard jacket with round collar and embroidered sleeves, front view",false,Dina Jacquard Wool Blend Jacket - Taieur,"Refined jacquard jacket in a wool, cotton and linen blend with round collar, button front, embroidered sleeves, and welt pockets.",,multicolor,,,,,,,lb,,,true,,,true,,,true,,,active
taieur-giacca-dina-jacquard-verde,,,,,,,,,Paradise birds,,,40,,,,,729DINAJACQUARDAI25,1814.006606104,shopify,deny,manual,995.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0641/5804/0249/files/83A858CC-CB36-4FF5-99F5-3D506E8D1F3F.jpg?v=1758553910,2,"Green jacquard jacket with embroidered sleeves, back view",,,,,,,,,,,,lb,,,,,,,,,,,,
taieur-giacca-dina-jacquard-verde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0641/5804/0249/files/5FB14FE4-A84C-4A4B-9CA9-FF2A88EB9E58.jpg?v=1758553910,3,"",,,,,,,,,,,,,,,,,,,,,,,,
sam-reychler-sandalo-bomber-gold,Bomber Leather Sandals,"<p>A refined sandal with a softly sculpted mid heel, the Bomber style balances elegance and ease with crossed straps and a slim ankle buckle. Crafted in supple leather, it lends a luminous finish to day-to-evening dressing.</p>
<ul>
<li>100% leather</li>
<li>Mid heel</li>
<li>Crisscross straps</li>
<li>Ankle strap fastening</li>
</ul>
<p>SKU: 711SR608PE25</p>",Sam reychler,Apparel & Accessories > Shoes > Sandals,Sandals,"Apparel & Accessories > Shoes, Convictional, delisted, DONNA, monostate-il-sellaio, SAM REYCHLER, sandali, Scarpe",false,Color,Old Gold,,Size,37,,Stagione,PE25,,711SR608PE25,699.983745384,shopify,deny,manual,420.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0641/5804/0249/files/B4A39F19-CA19-4A99-99DA-CB355FB07720.jpg?v=1758553910,1,"",false,Sam Reychler Bomber Leather Sandals - Old Gold,"Sam Reychler Bomber leather sandals in Old Gold with crossed straps, ankle strap, and a mid heel. Sizes 37 to 41.",,gold; metallic,,,,,,https://cdn.shopify.com/s/files/1/0641/5804/0249/files/B4A39F19-CA19-4A99-99DA-CB355FB07720.jpg?v=1758553910,lb,,,true,,,true,,,true,,,active
sam-reychler-sandalo-bomber-gold,,,,,,,,,Old Gold,,,38,,,PE25,,711SR608PE25,699.983745384,shopify,deny,manual,420.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0641/5804/0249/files/CFE797BC-7B5F-4A45-8D72-CF1179D1C375.jpg?v=1758553910,2,"",,,,,,,,,,,,lb,,,,,,,,,,,,
sam-reychler-sandalo-bomber-gold,,,,,,,,,Old Gold,,,38.5,,,PE25,,711SR608PE25,699.983745384,shopify,deny,manual,420.00,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,,,,
sam-reychler-sandalo-bomber-gold,,,,,,,,,Old Gold,,,39,,,PE25,,711SR608PE25,699.983745384,shopify,deny,manual,420.00,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,,,,
sam-reychler-sandalo-bomber-gold,,,,,,,,,Old Gold,,,40,,,PE25,,711SR608PE25,699.983745384,shopify,deny,manual,420.00,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,,,,
sam-reychler-sandalo-bomber-gold,,,,,,,,,Old Gold,,,41,,,PE25,,711SR608PE25,699.983745384,shopify,deny,manual,420.00,,true,true,,,,,,,,,,,,,,,,,,,,lb,,,,,,,,,,,,
majo-borsa-884-rosso,884 Textured Leather Shoulder Bag,"<p>This sculptural small shoulder bag is crafted from supple textured leather in a rich red hue, balancing refined style with everyday practicality. Finished with an elongated adjustable strap, its compact bucket silhouette keeps essentials close while elevating any look.</p>
<ul>
<li>100% leather</li>
<li>Textured finish</li>
<li>Adjustable shoulder strap</li>
<li>Compact bucket silhouette</li>
<li>26 × 19 × 15 cm</li>
<li>Imported</li>
</ul>
<br>
<p>SKU: 715BOPA884REDAI25</p>",Majo,"Apparel & Accessories > Handbags, Wallets & Cases > Handbags > Shoulder Bags",Shoulder,"Apparel & Accessories > Handbags, BORSE, Convictional, DONNA, MAJO, monostate-il-sellaio, Nuovi Arrivi, Wallets & Cases > Handbags",false,Color,Red,,Size,One size,,,,,715BOPA884REDAI25,800.000862969,shopify,deny,manual,580.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0641/5804/0249/files/FEEBE348-A69E-4B9D-8B47-1897653CF8C1.jpg?v=1758553910,1,Small red leather bucket handbag with adjustable strap,false,Majo 884 Textured Leather Shoulder Bag - Red,Compact red textured leather shoulder bag with adjustable strap and bucket silhouette. Dimensions: 26 × 19 × 15 cm. Imported.,,red,,,,,,,lb,,,true,,,true,,,true,,,active
majo-borsa-884-rosso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0641/5804/0249/files/43718824-CFD9-4C5F-82C2-E59A391C6AE1.jpg?v=1758553909,2,Side view of red leather bucket bag with ring hardware,,,,,,,,,,,,,,,,,,,,,,,,
missoni-pantalone-zig-zag-verde,Zigzag Metallic Knit Palazzo Pants,"<p>Shimmering palazzo pants are crafted in a lightweight lurex knit, defined by vertical zigzag stripes in green, white, and blue. A fluid wide-leg silhouette and elasticated waistband deliver effortless movement with a refined, luminous finish.</p><ul>
<li>Viscose blend lurex knit</li>
<li>66% viscose, 14% polyamide</li>
<li>10% metallic fiber, 9% polyester</li>
<li>1% elastane</li>
<li>Elasticated waistband</li>
<li>Wide-leg palazzo fit</li>
</ul><br><p>097DS25SI0BBK42DPE25</p>",Missoni,Apparel & Accessories > Clothing > Pants > Trousers,Pants,"Abbigliamento, Apparel & Accessories > Clothing, Convictional, delisted, DONNA, MISSONI, monostate-il-sellaio, pantalone",false,Color,Green/White/Blue,,Size,40,,,,,097DS25SI0BBK42DPE25,600.011987036,shopify,deny,manual,1251.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0641/5804/0249/files/28452353_57868495_1000.webp?v=1758553909,1,"Shimmer striped palazzo pants in green, white, and blue lurex front view",false,Missoni Zigzag Metallic Knit Palazzo Pants,"Missoni wide-leg palazzo pants in shimmering lurex knit with green, white, and blue vertical stripes and an elasticated waistband.",,green; white; blue; metallic; multicolor,,,,,,,lb,,,true,,,true,,,true,,,active
missoni-pantalone-zig-zag-verde,,,,,,,,,Green/White/Blue,,,42,,,,,097DS25SI0BBK42DPE25,620.015410553,shopify,deny,manual,1251.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0641/5804/0249/files/28452353_57868504_1000.webp?v=1758553909,2,Striped lurex palazzo pants styled on model front,,,,,,,,,,,,lb,,,,,,,,,,,,
